# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-05-12 14:22:14 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 422302071083801 FRESH POND IN GATE HOUSE AT CAMBRIDGE, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 422302071083801
#    DD parameter statistic   Description
#    01   62615     00003     Lake or reservoir water surface elevation above NAVD 1988, feet (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_62615_00003	01_62615_00003_cd
USGS	422302071083801	2006-02-12	15.39	A
USGS	422302071083801	2006-02-13	15.46	A
USGS	422302071083801	2006-02-14	15.46	A
USGS	422302071083801	2006-02-15	15.46	A
USGS	422302071083801	2006-02-16	15.48	A
USGS	422302071083801	2006-02-17	15.54	A
USGS	422302071083801	2006-02-18	15.55	A
USGS	422302071083801	2006-02-19	15.54	A
USGS	422302071083801	2006-02-20	15.56	A
USGS	422302071083801	2006-02-21	15.57	A
USGS	422302071083801	2006-02-22	15.54	A
USGS	422302071083801	2006-02-23	15.56	A
USGS	422302071083801	2006-02-24	15.61	A
USGS	422302071083801	2006-02-25	15.60	A
USGS	422302071083801	2006-02-26	15.60	A
USGS	422302071083801	2006-02-27	15.59	A
USGS	422302071083801	2006-02-28	15.58	A
USGS	422302071083801	2006-03-01	15.57	A
USGS	422302071083801	2006-03-02	15.59	A
USGS	422302071083801	2006-03-03	15.59	A
USGS	422302071083801	2006-03-04	15.55	A
USGS	422302071083801	2006-03-05	15.53	A
USGS	422302071083801	2006-03-06	15.57	A
USGS	422302071083801	2006-03-07	15.57	A
USGS	422302071083801	2006-03-08	15.55	A
USGS	422302071083801	2006-03-09	15.55	A
USGS	422302071083801	2006-03-10	15.56	A
USGS	422302071083801	2006-03-11	15.57	A
USGS	422302071083801	2006-03-12	15.56	A
USGS	422302071083801	2006-03-13	15.58	A
USGS	422302071083801	2006-03-14	15.55	A
USGS	422302071083801	2006-03-15	15.46	A
USGS	422302071083801	2006-03-16	15.35	A
USGS	422302071083801	2006-03-17	15.25	A
USGS	422302071083801	2006-03-18	15.16	A
USGS	422302071083801	2006-03-19	15.11	A
USGS	422302071083801	2006-03-20	15.02	A
USGS	422302071083801	2006-03-21	15.01	A
USGS	422302071083801	2006-03-22	15.08	A
USGS	422302071083801	2006-03-23	15.13	A
USGS	422302071083801	2006-03-24	15.18	A
USGS	422302071083801	2006-03-25	15.19	A
USGS	422302071083801	2006-03-26	15.20	A
USGS	422302071083801	2006-03-27	15.21	A
USGS	422302071083801	2006-03-28	15.18	A
USGS	422302071083801	2006-03-29	15.18	A
USGS	422302071083801	2006-03-30	15.18	A
USGS	422302071083801	2006-03-31	15.15	A
USGS	422302071083801	2006-04-01	15.13	A
USGS	422302071083801	2006-04-02	15.12	A
USGS	422302071083801	2006-04-03	15.09	A
USGS	422302071083801	2006-04-04	15.12	A
USGS	422302071083801	2006-04-05	15.12	A
USGS	422302071083801	2006-04-06	15.07	A
USGS	422302071083801	2006-04-07	15.01	A
USGS	422302071083801	2006-04-08	14.98	A
USGS	422302071083801	2006-04-09	14.93	A
USGS	422302071083801	2006-04-10	14.88	A
USGS	422302071083801	2006-04-11	14.84	A
USGS	422302071083801	2006-04-12	14.82	A
USGS	422302071083801	2006-04-13	14.78	A
USGS	422302071083801	2006-04-14	14.78	A
USGS	422302071083801	2006-04-15	14.84	A
USGS	422302071083801	2006-04-16	14.91	A
USGS	422302071083801	2006-04-17	14.99	A
USGS	422302071083801	2006-04-18	15.10	A
USGS	422302071083801	2006-04-19	15.13	A
USGS	422302071083801	2006-04-20	15.14	A
USGS	422302071083801	2006-04-21	15.13	A
USGS	422302071083801	2006-04-22	15.11	A
USGS	422302071083801	2006-04-23	15.17	A
USGS	422302071083801	2006-04-24	15.25	A
USGS	422302071083801	2006-04-25	15.29	A
USGS	422302071083801	2006-04-26	15.31	A
USGS	422302071083801	2006-04-27	15.33	A
USGS	422302071083801	2006-04-28	15.34	A
USGS	422302071083801	2006-04-29	15.35	A
USGS	422302071083801	2006-04-30	15.36	A
USGS	422302071083801	2006-05-01	15.37	A
USGS	422302071083801	2006-05-02	15.42	A
USGS	422302071083801	2006-05-03	15.51	A
USGS	422302071083801	2006-05-04	15.52	A
USGS	422302071083801	2006-05-05	15.53	A
USGS	422302071083801	2006-05-06	15.53	A
USGS	422302071083801	2006-05-07	15.49	A
USGS	422302071083801	2006-05-08	15.50	A
USGS	422302071083801	2006-05-09	15.54	A
USGS	422302071083801	2006-05-10	15.71	A
USGS	422302071083801	2006-05-11	15.82	A
USGS	422302071083801	2006-05-12	15.90	A
USGS	422302071083801	2006-05-13	16.02	A
USGS	422302071083801	2006-05-14	16.16	A
USGS	422302071083801	2006-05-15	16.12	A
USGS	422302071083801	2006-05-16	15.95	A
USGS	422302071083801	2006-05-17	15.78	A
USGS	422302071083801	2006-05-18	15.66	A
USGS	422302071083801	2006-05-19	15.66	A
USGS	422302071083801	2006-05-20	15.68	A
USGS	422302071083801	2006-05-21	15.69	A
USGS	422302071083801	2006-05-22	15.71	A
USGS	422302071083801	2006-05-23	15.69	A
USGS	422302071083801	2006-05-24	15.67	A
USGS	422302071083801	2006-05-25	15.66	A
USGS	422302071083801	2006-05-26	15.64	A
USGS	422302071083801	2006-05-27	15.71	A
USGS	422302071083801	2006-05-28	15.74	A
USGS	422302071083801	2006-05-29	15.78	A
USGS	422302071083801	2006-05-30	15.85	A
USGS	422302071083801	2006-05-31	15.85	A
USGS	422302071083801	2006-06-01	15.85	A
USGS	422302071083801	2006-06-02	15.85	A
USGS	422302071083801	2006-06-03	15.93	A
USGS	422302071083801	2006-06-04	16.01	A
USGS	422302071083801	2006-06-05	15.89	A
USGS	422302071083801	2006-06-06	15.86	A
USGS	422302071083801	2006-06-07	16.00	A
USGS	422302071083801	2006-06-08	16.05	A
USGS	422302071083801	2006-06-09	15.94	A
USGS	422302071083801	2006-06-10	15.81	A
USGS	422302071083801	2006-06-11	15.65	A
USGS	422302071083801	2006-06-12	15.55	A
USGS	422302071083801	2006-06-13	15.53	A
USGS	422302071083801	2006-06-14	15.55	A
USGS	422302071083801	2006-06-15	15.58	A
USGS	422302071083801	2006-06-16	15.62	A
USGS	422302071083801	2006-06-17	15.69	A
USGS	422302071083801	2006-06-18	15.78	A
USGS	422302071083801	2006-06-19	15.84	A
USGS	422302071083801	2006-06-20	15.83	A
USGS	422302071083801	2006-06-21	15.85	A
USGS	422302071083801	2006-06-22	15.88	A
USGS	422302071083801	2006-06-23	15.98	A
USGS	422302071083801	2006-06-24	16.18	A
USGS	422302071083801	2006-06-25	16.32	A
USGS	422302071083801	2006-06-26	16.44	A
USGS	422302071083801	2006-06-27	16.51	A
USGS	422302071083801	2006-06-28	16.60	A
USGS	422302071083801	2006-06-29	16.64	A
USGS	422302071083801	2006-06-30	16.54	A
USGS	422302071083801	2006-07-01	16.48	A
USGS	422302071083801	2006-07-02	16.52	A
USGS	422302071083801	2006-07-03	16.60	A
USGS	422302071083801	2006-07-04	16.60	A
USGS	422302071083801	2006-07-05	16.60	A
USGS	422302071083801	2006-07-06	16.56	A
USGS	422302071083801	2006-07-07	16.50	A
USGS	422302071083801	2006-07-08	16.49	A
USGS	422302071083801	2006-07-09	16.50	A
USGS	422302071083801	2006-07-10	16.45	A
USGS	422302071083801	2006-07-11	16.41	A
USGS	422302071083801	2006-07-12	16.45	A
USGS	422302071083801	2006-07-13	16.61	A
USGS	422302071083801	2006-07-14	16.68	A
USGS	422302071083801	2006-07-15	16.71	A
USGS	422302071083801	2006-07-16	16.76	A
USGS	422302071083801	2006-07-17	16.76	A
USGS	422302071083801	2006-07-18	16.71	A
USGS	422302071083801	2006-07-19	16.65	A
USGS	422302071083801	2006-07-20	16.66	A
USGS	422302071083801	2006-07-21	16.70	A
USGS	422302071083801	2006-07-22	16.76	A
USGS	422302071083801	2006-07-23	16.64	A
USGS	422302071083801	2006-07-24	16.49	A
USGS	422302071083801	2006-07-25	16.47	A
USGS	422302071083801	2006-07-26	16.44	A
USGS	422302071083801	2006-07-27	16.49	A
USGS	422302071083801	2006-07-28	16.46	A
USGS	422302071083801	2006-07-29	16.45	A
USGS	422302071083801	2006-07-30	16.43	A
USGS	422302071083801	2006-07-31	16.44	A
USGS	422302071083801	2006-08-01	16.42	A
USGS	422302071083801	2006-08-02	16.38	A
USGS	422302071083801	2006-08-03	16.29	A
USGS	422302071083801	2006-08-04	16.25	A
USGS	422302071083801	2006-08-05	16.32	A
USGS	422302071083801	2006-08-06	16.40	A
USGS	422302071083801	2006-08-07	16.45	A
USGS	422302071083801	2006-08-08	16.42	A
USGS	422302071083801	2006-08-09	16.33	A
USGS	422302071083801	2006-08-10	16.29	A
USGS	422302071083801	2006-08-11	16.28	A
USGS	422302071083801	2006-08-12	16.27	A
USGS	422302071083801	2006-08-13	16.28	A
USGS	422302071083801	2006-08-14	16.28	A
USGS	422302071083801	2006-08-15	16.31	A
USGS	422302071083801	2006-08-16	16.30	A
USGS	422302071083801	2006-08-17	16.19	A
USGS	422302071083801	2006-08-18	16.00	A
USGS	422302071083801	2006-08-19	15.80	A
USGS	422302071083801	2006-08-20	15.70	A
USGS	422302071083801	2006-08-21	15.53	A
USGS	422302071083801	2006-08-22	15.38	A
USGS	422302071083801	2006-08-23	15.36	A
USGS	422302071083801	2006-08-24	15.29	A
USGS	422302071083801	2006-08-25	15.29	A
USGS	422302071083801	2006-08-26	15.31	A
USGS	422302071083801	2006-08-27	15.31	A
USGS	422302071083801	2006-08-28	15.36	A
USGS	422302071083801	2006-08-29	15.38	A
USGS	422302071083801	2006-08-30	15.38	A
USGS	422302071083801	2006-08-31	15.34	A
USGS	422302071083801	2006-09-01	15.30	A
USGS	422302071083801	2006-09-02	15.29	A
USGS	422302071083801	2006-09-03	15.30	A
USGS	422302071083801	2006-09-04	15.32	A
USGS	422302071083801	2006-09-05	15.29	A
USGS	422302071083801	2006-09-06	15.26	A
USGS	422302071083801	2006-09-07	15.20	A
USGS	422302071083801	2006-09-08	15.16	A
USGS	422302071083801	2006-09-09	15.17	A
USGS	422302071083801	2006-09-10	15.24	A
USGS	422302071083801	2006-09-11	15.29	A
USGS	422302071083801	2006-09-12	15.32	A
USGS	422302071083801	2006-09-13	15.35	A
USGS	422302071083801	2006-09-14	15.38	A
USGS	422302071083801	2006-09-15	15.44	A
USGS	422302071083801	2006-09-16	15.46	A
USGS	422302071083801	2006-09-17	15.52	A
USGS	422302071083801	2006-09-18	15.56	A
USGS	422302071083801	2006-09-19	15.52	A
USGS	422302071083801	2006-09-20	15.50	A
USGS	422302071083801	2006-09-21	15.43	A
USGS	422302071083801	2006-09-22	15.38	A
USGS	422302071083801	2006-09-23	15.40	A
USGS	422302071083801	2006-09-24	15.43	A
USGS	422302071083801	2006-09-25	15.43	A
USGS	422302071083801	2006-09-26	15.40	A
USGS	422302071083801	2006-09-27	15.38	A
USGS	422302071083801	2006-09-28	15.36	A
USGS	422302071083801	2006-09-29	15.36	A
USGS	422302071083801	2006-09-30	15.38	A
USGS	422302071083801	2006-10-01	15.40	A
USGS	422302071083801	2006-10-02	15.45	A
USGS	422302071083801	2006-10-03	15.45	A
USGS	422302071083801	2006-10-04	15.44	A
USGS	422302071083801	2006-10-05	15.44	A
USGS	422302071083801	2006-10-06	15.41	A
USGS	422302071083801	2006-10-07	15.41	A
USGS	422302071083801	2006-10-08	15.42	A
USGS	422302071083801	2006-10-09	15.44	A
USGS	422302071083801	2006-10-10	15.45	A
USGS	422302071083801	2006-10-11	15.42	A
USGS	422302071083801	2006-10-12	15.52	A
USGS	422302071083801	2006-10-13	15.58	A
USGS	422302071083801	2006-10-14	15.60	A
USGS	422302071083801	2006-10-15	15.64	A
USGS	422302071083801	2006-10-16	15.62	A
USGS	422302071083801	2006-10-17	15.67	A
USGS	422302071083801	2006-10-18	15.63	A
USGS	422302071083801	2006-10-19	15.56	A
USGS	422302071083801	2006-10-20	15.54	A
USGS	422302071083801	2006-10-21	15.53	A
USGS	422302071083801	2006-10-22	15.47	A
USGS	422302071083801	2006-10-23	15.46	A
USGS	422302071083801	2006-10-24	15.47	A
USGS	422302071083801	2006-10-25	15.44	A
USGS	422302071083801	2006-10-26	15.39	A
USGS	422302071083801	2006-10-27	15.37	A
USGS	422302071083801	2006-10-28	15.35	A
USGS	422302071083801	2006-10-29	15.33	A
USGS	422302071083801	2006-10-30	15.15	A
USGS	422302071083801	2006-10-31	14.98	A
USGS	422302071083801	2006-11-01	14.88	A
USGS	422302071083801	2006-11-02	14.81	A
USGS	422302071083801	2006-11-03	14.77	A
USGS	422302071083801	2006-11-04	14.72	A
USGS	422302071083801	2006-11-05	14.70	A
USGS	422302071083801	2006-11-06	14.67	A
USGS	422302071083801	2006-11-07	14.66	A
USGS	422302071083801	2006-11-08	14.77	A
USGS	422302071083801	2006-11-09	14.84	A
USGS	422302071083801	2006-11-10	14.82	A
USGS	422302071083801	2006-11-11	14.81	A
USGS	422302071083801	2006-11-12	14.89	A
USGS	422302071083801	2006-11-13	14.94	A
USGS	422302071083801	2006-11-14	15.03	A
USGS	422302071083801	2006-11-15	15.00	A
USGS	422302071083801	2006-11-16	14.96	A
USGS	422302071083801	2006-11-17	15.02	A
USGS	422302071083801	2006-11-18	14.95	A
USGS	422302071083801	2006-11-19	14.90	A
USGS	422302071083801	2006-11-20	14.86	A
USGS	422302071083801	2006-11-21	14.81	A
USGS	422302071083801	2006-11-22	14.79	A
USGS	422302071083801	2006-11-23	14.85	A
USGS	422302071083801	2006-11-24	14.99	A
USGS	422302071083801	2006-11-25	15.02	A
USGS	422302071083801	2006-11-26	15.06	A
USGS	422302071083801	2006-11-27	15.11	A
USGS	422302071083801	2006-11-28	15.14	A
USGS	422302071083801	2006-11-29	15.05	A
USGS	422302071083801	2006-11-30	14.95	A
USGS	422302071083801	2006-12-01	14.86	A
USGS	422302071083801	2006-12-02	14.80	A
USGS	422302071083801	2006-12-03	14.66	A
USGS	422302071083801	2006-12-04	14.56	A
USGS	422302071083801	2006-12-05	14.48	A
USGS	422302071083801	2006-12-06	14.46	A
USGS	422302071083801	2006-12-07	14.46	A
USGS	422302071083801	2006-12-08	14.33	A
USGS	422302071083801	2006-12-09	14.34	A
USGS	422302071083801	2006-12-10	14.44	A
USGS	422302071083801	2006-12-11	14.46	A
USGS	422302071083801	2006-12-12	14.45	A
USGS	422302071083801	2006-12-13	14.45	A
USGS	422302071083801	2006-12-14	14.47	A
USGS	422302071083801	2006-12-15	14.47	A
USGS	422302071083801	2006-12-16	14.49	A
USGS	422302071083801	2006-12-17	14.51	A
USGS	422302071083801	2006-12-18	14.55	A
USGS	422302071083801	2006-12-19	14.56	A
USGS	422302071083801	2006-12-20	14.59	A
USGS	422302071083801	2006-12-21	14.63	A
USGS	422302071083801	2006-12-22	14.66	A
USGS	422302071083801	2006-12-23	14.72	A
USGS	422302071083801	2006-12-24	14.74	A
USGS	422302071083801	2006-12-25	14.71	A
USGS	422302071083801	2006-12-26	14.75	A
USGS	422302071083801	2006-12-27	14.79	A
USGS	422302071083801	2006-12-28	14.81	A
USGS	422302071083801	2006-12-29	14.91	A
USGS	422302071083801	2006-12-30	14.94	A
USGS	422302071083801	2006-12-31	14.97	A
USGS	422302071083801	2007-01-01	15.03	A
USGS	422302071083801	2007-01-02	15.11	A
USGS	422302071083801	2007-01-03	15.12	A
USGS	422302071083801	2007-01-04	15.14	A
USGS	422302071083801	2007-01-05	15.15	A
USGS	422302071083801	2007-01-06	15.18	A
USGS	422302071083801	2007-01-07	15.20	A
USGS	422302071083801	2007-01-08	15.24	A
USGS	422302071083801	2007-01-09	15.27	A
USGS	422302071083801	2007-01-10	15.29	A
USGS	422302071083801	2007-01-11	15.28	A
USGS	422302071083801	2007-01-12	15.25	A
USGS	422302071083801	2007-01-13	15.25	A
USGS	422302071083801	2007-01-14	15.26	A
USGS	422302071083801	2007-01-15	15.31	A
USGS	422302071083801	2007-01-16	15.37	A
USGS	422302071083801	2007-01-17	15.38	A
USGS	422302071083801	2007-01-18	15.38	A
USGS	422302071083801	2007-01-19	15.40	A
USGS	422302071083801	2007-01-20	15.42	A
USGS	422302071083801	2007-01-21	15.40	A
USGS	422302071083801	2007-01-22	15.39	A
USGS	422302071083801	2007-01-23	15.36	A
USGS	422302071083801	2007-01-24	15.35	A
USGS	422302071083801	2007-01-25	15.37	A
USGS	422302071083801	2007-01-26	15.37	A
USGS	422302071083801	2007-01-27	15.37	A
USGS	422302071083801	2007-01-28	15.38	A
USGS	422302071083801	2007-01-29	15.38	A
USGS	422302071083801	2007-01-30	15.34	A
USGS	422302071083801	2007-01-31	15.34	A
USGS	422302071083801	2007-02-01	15.32	A
USGS	422302071083801	2007-02-02	15.31	A
USGS	422302071083801	2007-02-03	15.38	A
USGS	422302071083801	2007-02-04	15.35	A
USGS	422302071083801	2007-02-05	15.33	A
USGS	422302071083801	2007-02-06	15.31	A
USGS	422302071083801	2007-02-07	15.31	A
USGS	422302071083801	2007-02-08	15.32	A
USGS	422302071083801	2007-02-09	15.30	A
USGS	422302071083801	2007-02-10	15.27	A
USGS	422302071083801	2007-02-11	15.26	A
USGS	422302071083801	2007-02-12	15.25	A
USGS	422302071083801	2007-02-13	15.26	A
USGS	422302071083801	2007-02-14	15.30	A
USGS	422302071083801	2007-02-15	15.43	A
USGS	422302071083801	2007-02-16	15.41	A
USGS	422302071083801	2007-02-17	15.41	A
USGS	422302071083801	2007-02-18	15.40	A
USGS	422302071083801	2007-02-19	15.40	A
USGS	422302071083801	2007-02-20	15.35	A
USGS	422302071083801	2007-02-21	15.38	A
USGS	422302071083801	2007-02-22	15.38	A
USGS	422302071083801	2007-02-23	15.43	A
USGS	422302071083801	2007-02-24	15.41	A
USGS	422302071083801	2007-02-25	15.36	A
USGS	422302071083801	2007-02-26	15.40	A
USGS	422302071083801	2007-02-27	15.49	A
USGS	422302071083801	2007-02-28	15.47	A
USGS	422302071083801	2007-03-01	15.46	A
USGS	422302071083801	2007-03-02	15.10	A
USGS	422302071083801	2007-03-03	14.93	A
USGS	422302071083801	2007-03-04	14.97	A
USGS	422302071083801	2007-03-05	15.06	A
USGS	422302071083801	2007-03-06	15.69	A
USGS	422302071083801	2007-03-07	15.69	A
USGS	422302071083801	2007-03-08	15.53	A
USGS	422302071083801	2007-03-09	15.65	A
USGS	422302071083801	2007-03-10	15.08	A
USGS	422302071083801	2007-03-11	15.03	A
USGS	422302071083801	2007-03-12	15.16	A
USGS	422302071083801	2007-03-13	15.03	A
USGS	422302071083801	2007-03-14	15.04	A
USGS	422302071083801	2007-03-15	15.33	A
USGS	422302071083801	2007-03-16	15.38	A
USGS	422302071083801	2007-03-17	15.46	A
USGS	422302071083801	2007-03-18	15.70	A
USGS	422302071083801	2007-03-19	15.63	A
USGS	422302071083801	2007-03-20	15.60	A
USGS	422302071083801	2007-03-21	15.62	A
USGS	422302071083801	2007-03-22	15.53	A
USGS	422302071083801	2007-03-23	15.64	A
USGS	422302071083801	2007-03-24	15.66	A:e
USGS	422302071083801	2007-03-25	15.75	A:e
USGS	422302071083801	2007-03-26	15.74	A
USGS	422302071083801	2007-03-27	15.75	A
USGS	422302071083801	2007-03-28	15.90	A
USGS	422302071083801	2007-03-29	15.93	A
USGS	422302071083801	2007-03-30	15.91	A
USGS	422302071083801	2007-03-31	15.98	A
USGS	422302071083801	2007-04-01	16.02	A
USGS	422302071083801	2007-04-02	16.07	A
USGS	422302071083801	2007-04-03	16.15	A
USGS	422302071083801	2007-04-04	16.08	A
USGS	422302071083801	2007-04-05	16.26	A
USGS	422302071083801	2007-04-06	16.36	A
USGS	422302071083801	2007-04-07	16.31	A
USGS	422302071083801	2007-04-08	16.29	A
USGS	422302071083801	2007-04-09	16.17	A
USGS	422302071083801	2007-04-10	16.10	A
USGS	422302071083801	2007-04-11	15.98	A
USGS	422302071083801	2007-04-12	15.85	A
USGS	422302071083801	2007-04-13	15.85	A
