# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-05-12 14:20:03 EDT       (vaww01)
#
# Data for the following 3 site(s) are contained in this file
#    USGS 01104455 STONY BROOK, UNNAMED TRIBUTARY 1, NEAR WALTHAM, MA
#    USGS 01104715 CHARLES RIVER, NEW CHARLES RIVER DAM AT BOSTON, MA
#    USGS 422302071083801 FRESH POND IN GATE HOUSE AT CAMBRIDGE, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104455
#    DD parameter statistic   Description
#    15   63680     00002     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Minimum)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	15_63680_00002	15_63680_00002_cd
USGS	01104455	2007-08-25	0.5	A
USGS	01104455	2007-08-26	0.5	A
USGS	01104455	2007-08-27	0.5	A
USGS	01104455	2007-08-28	0.5	A
USGS	01104455	2007-08-29	0.5	A
USGS	01104455	2007-08-30	0.5	A
USGS	01104455	2007-08-31	0.5	A
USGS	01104455	2007-09-01	0.5	A
USGS	01104455	2007-09-02	0.5	A
USGS	01104455	2007-09-03	0.5	A
USGS	01104455	2007-09-04	0.5	A
USGS	01104455	2007-09-05	0.5	A
USGS	01104455	2007-09-06	0.5	A
USGS	01104455	2007-09-07	0.5	A
USGS	01104455	2007-09-08	0.6	A
USGS	01104455	2007-09-09	0.6	A
USGS	01104455	2007-09-10	0.6	A
USGS	01104455	2007-09-11	0.6	A
USGS	01104455	2007-09-12	0.6	A
USGS	01104455	2007-09-13	0.6	A
USGS	01104455	2007-09-14	0.6	A
USGS	01104455	2007-09-15	0.6	A
USGS	01104455	2007-09-16	0.6	A
USGS	01104455	2007-09-17	0.6	A
USGS	01104455	2007-09-18	0.6	A
USGS	01104455	2007-09-19	0.6	A
USGS	01104455	2007-09-20	0.6	A
USGS	01104455	2007-09-21	0.6	A
USGS	01104455	2007-09-22	0.6	A
USGS	01104455	2007-09-23	0.6	A
USGS	01104455	2007-09-24	0.6	A
USGS	01104455	2007-09-25	0.6	A
USGS	01104455	2007-09-26	0.6	A
USGS	01104455	2007-09-27	0.6	A
USGS	01104455	2007-09-28	0.6	A
USGS	01104455	2007-09-29	0.6	A
USGS	01104455	2007-09-30	0.7	A
USGS	01104455	2007-10-01	0.7	A
USGS	01104455	2007-10-02	0.7	A
USGS	01104455	2007-10-03	0.7	A
USGS	01104455	2007-10-04	0.7	A
USGS	01104455	2007-10-05	0.7	A
USGS	01104455	2007-10-06	0.7	A
USGS	01104455	2007-10-07	0.7	A
USGS	01104455	2007-10-08	0.7	A
USGS	01104455	2007-10-09	0.7	A
USGS	01104455	2007-10-10	0.7	A
USGS	01104455	2007-10-11	0.7	A
USGS	01104455	2007-10-12	0.8	A
USGS	01104455	2007-10-13	0.7	A
USGS	01104455	2007-10-14	0.7	A
USGS	01104455	2007-10-15	0.7	A
USGS	01104455	2007-10-16	0.7	A
USGS	01104455	2007-10-17	0.7	A
USGS	01104455	2007-10-18	0.7	A
USGS	01104455	2007-10-19	0.7	A
USGS	01104455	2007-10-20	0.7	A
USGS	01104455	2007-10-21	0.7	A
USGS	01104455	2007-10-22	0.7	A
USGS	01104455	2007-10-23	0.7	A
USGS	01104455	2007-10-24	0.7	A
USGS	01104455	2007-10-25	0.7	A
USGS	01104455	2007-10-26	0.7	A
USGS	01104455	2007-10-27		
USGS	01104455	2007-10-28		
USGS	01104455	2007-10-29		
USGS	01104455	2007-10-30		
USGS	01104455	2007-10-31		
USGS	01104455	2007-11-01		
USGS	01104455	2007-11-02	0.5	A
USGS	01104455	2007-11-03	0.5	A
USGS	01104455	2007-11-04	0.5	A
USGS	01104455	2007-11-05	0.5	A
USGS	01104455	2007-11-06	0.5	A
USGS	01104455	2007-11-07	0.5	A
USGS	01104455	2007-11-08		
USGS	01104455	2007-11-09		
USGS	01104455	2007-11-10		
USGS	01104455	2007-11-11		
USGS	01104455	2007-11-12		
USGS	01104455	2007-11-13		
USGS	01104455	2007-11-14		
USGS	01104455	2007-11-15		
USGS	01104455	2007-11-16		
USGS	01104455	2007-11-17		
USGS	01104455	2007-11-18		
USGS	01104455	2007-11-19	0.3	A:e
USGS	01104455	2007-11-20		
USGS	01104455	2007-11-21	0.3	A:e
USGS	01104455	2007-11-22	0.3	A:e
USGS	01104455	2007-11-23		
USGS	01104455	2007-11-24		
USGS	01104455	2007-11-25		
USGS	01104455	2007-11-26		
USGS	01104455	2007-11-27		
USGS	01104455	2007-11-28		
USGS	01104455	2007-11-29		
USGS	01104455	2007-11-30		
USGS	01104455	2007-12-01		
USGS	01104455	2007-12-02		
USGS	01104455	2007-12-03		
USGS	01104455	2007-12-04		
USGS	01104455	2007-12-05		
USGS	01104455	2007-12-06		
USGS	01104455	2007-12-07		
USGS	01104455	2007-12-08		
USGS	01104455	2007-12-09		
USGS	01104455	2007-12-10		
USGS	01104455	2007-12-11		
USGS	01104455	2007-12-12		
USGS	01104455	2007-12-13		
USGS	01104455	2007-12-14		
USGS	01104455	2007-12-15		
USGS	01104455	2007-12-16		
USGS	01104455	2007-12-17		
USGS	01104455	2007-12-18		
USGS	01104455	2007-12-19		
USGS	01104455	2007-12-20		
USGS	01104455	2007-12-21		
USGS	01104455	2007-12-22		
USGS	01104455	2007-12-23		
USGS	01104455	2007-12-24		
USGS	01104455	2007-12-25		
USGS	01104455	2007-12-26		
USGS	01104455	2007-12-27		
USGS	01104455	2007-12-28		
USGS	01104455	2007-12-29		
USGS	01104455	2007-12-30		
USGS	01104455	2007-12-31		
USGS	01104455	2008-01-01		
USGS	01104455	2008-01-02		
USGS	01104455	2008-01-03		
USGS	01104455	2008-01-04		
USGS	01104455	2008-01-05		
USGS	01104455	2008-01-06		
USGS	01104455	2008-01-07		
USGS	01104455	2008-01-08		
USGS	01104455	2008-01-09		
USGS	01104455	2008-01-10		
USGS	01104455	2008-01-11		
USGS	01104455	2008-01-12		
USGS	01104455	2008-01-13		
USGS	01104455	2008-01-14		
USGS	01104455	2008-01-15		
USGS	01104455	2008-01-16		
USGS	01104455	2008-01-17		
USGS	01104455	2008-01-18		
USGS	01104455	2008-01-19		
USGS	01104455	2008-01-20		
USGS	01104455	2008-01-21		
USGS	01104455	2008-01-22		
USGS	01104455	2008-01-23		
USGS	01104455	2008-01-24		
USGS	01104455	2008-01-25		
USGS	01104455	2008-01-26		
USGS	01104455	2008-01-27		
USGS	01104455	2008-01-28		
USGS	01104455	2008-01-29		
USGS	01104455	2008-01-30		
USGS	01104455	2008-01-31		
USGS	01104455	2008-02-01		
USGS	01104455	2008-02-02		
USGS	01104455	2008-02-03		
USGS	01104455	2008-02-04		
USGS	01104455	2008-02-05		
USGS	01104455	2008-02-06		
USGS	01104455	2008-02-07		
USGS	01104455	2008-02-08		
USGS	01104455	2008-02-09		
USGS	01104455	2008-02-10		
USGS	01104455	2008-02-11		
USGS	01104455	2008-02-12		
USGS	01104455	2008-02-13		
USGS	01104455	2008-02-14		
USGS	01104455	2008-02-15		
USGS	01104455	2008-02-16		
USGS	01104455	2008-02-17		
USGS	01104455	2008-02-18		
USGS	01104455	2008-02-19		
USGS	01104455	2008-02-20		
USGS	01104455	2008-02-21		
USGS	01104455	2008-02-22		
USGS	01104455	2008-02-23		
USGS	01104455	2008-02-24		
USGS	01104455	2008-02-25		
USGS	01104455	2008-02-26		
USGS	01104455	2008-02-27		
USGS	01104455	2008-02-28		
USGS	01104455	2008-02-29		
USGS	01104455	2008-03-01		
USGS	01104455	2008-03-02		
USGS	01104455	2008-03-03		
USGS	01104455	2008-03-04		
USGS	01104455	2008-03-05		
USGS	01104455	2008-03-06		
USGS	01104455	2008-03-07		
USGS	01104455	2008-03-08		
USGS	01104455	2008-03-09		
USGS	01104455	2008-03-10		
USGS	01104455	2008-03-11		
USGS	01104455	2008-03-12		
USGS	01104455	2008-03-13		
USGS	01104455	2008-03-14		
USGS	01104455	2008-03-15		
USGS	01104455	2008-03-16		
USGS	01104455	2008-03-17		
USGS	01104455	2008-03-18		
USGS	01104455	2008-03-19		
USGS	01104455	2008-03-20		
USGS	01104455	2008-03-21		
USGS	01104455	2008-03-22		
USGS	01104455	2008-03-23		
USGS	01104455	2008-03-24		
USGS	01104455	2008-03-25		
USGS	01104455	2008-03-26		
USGS	01104455	2008-03-27		
USGS	01104455	2008-03-28		
USGS	01104455	2008-03-29		
USGS	01104455	2008-03-30		
USGS	01104455	2008-03-31		
USGS	01104455	2008-04-01		
USGS	01104455	2008-04-02		
USGS	01104455	2008-04-03		
USGS	01104455	2008-04-04		
USGS	01104455	2008-04-05		
USGS	01104455	2008-04-06		
USGS	01104455	2008-04-07		
USGS	01104455	2008-04-08		
USGS	01104455	2008-04-09		
USGS	01104455	2008-04-10		
USGS	01104455	2008-04-11		
USGS	01104455	2008-04-12		
USGS	01104455	2008-04-13		
USGS	01104455	2008-04-14		
USGS	01104455	2008-04-15		
USGS	01104455	2008-04-16		
USGS	01104455	2008-04-17		
USGS	01104455	2008-04-18		
USGS	01104455	2008-04-19		
USGS	01104455	2008-04-20		
USGS	01104455	2008-04-21		
USGS	01104455	2008-04-22		
USGS	01104455	2008-04-23		
USGS	01104455	2008-04-24		
USGS	01104455	2008-04-25		
USGS	01104455	2008-04-26		
USGS	01104455	2008-04-27		
USGS	01104455	2008-04-28		
USGS	01104455	2008-04-29		
USGS	01104455	2008-04-30		
USGS	01104455	2008-05-01		
USGS	01104455	2008-05-02		
USGS	01104455	2008-05-03		
USGS	01104455	2008-05-04		
USGS	01104455	2008-05-05		
USGS	01104455	2008-05-06		
USGS	01104455	2008-05-07		
USGS	01104455	2008-05-08		
USGS	01104455	2008-05-09		
USGS	01104455	2008-05-10		
USGS	01104455	2008-05-11		
USGS	01104455	2008-05-12		
USGS	01104455	2008-05-13		
USGS	01104455	2008-05-14		
USGS	01104455	2008-05-15		
USGS	01104455	2008-05-16		
USGS	01104455	2008-05-17		
USGS	01104455	2008-05-18		
USGS	01104455	2008-05-19		
USGS	01104455	2008-05-20	1.5	A
USGS	01104455	2008-05-21	1.4	A
USGS	01104455	2008-05-22	1.3	A
USGS	01104455	2008-05-23	1.1	A
USGS	01104455	2008-05-24	1.0	A
USGS	01104455	2008-05-25	0.9	A
USGS	01104455	2008-05-26	0.9	A
USGS	01104455	2008-05-27	0.8	A
USGS	01104455	2008-05-28	2.7	A
USGS	01104455	2008-05-29	2.4	A
USGS	01104455	2008-05-30	2.3	A
USGS	01104455	2008-05-31	2.3	A
USGS	01104455	2008-06-01	2.3	A
USGS	01104455	2008-06-02	2.1	A
USGS	01104455	2008-06-03	2.2	A
USGS	01104455	2008-06-04	2.2	A
USGS	01104455	2008-06-05	2.7	A
USGS	01104455	2008-06-06	2.7	A
USGS	01104455	2008-06-07	2.9	A
USGS	01104455	2008-06-08	2.8	A
USGS	01104455	2008-06-09	3.2	A
USGS	01104455	2008-06-10	4.0	A
USGS	01104455	2008-06-11	4.7	A
USGS	01104455	2008-06-12	4.9	A
USGS	01104455	2008-06-13	4.9	A
USGS	01104455	2008-06-14	6.0	A
USGS	01104455	2008-06-15	7.6	A
USGS	01104455	2008-06-16	10	A
USGS	01104455	2008-06-17	17	A
USGS	01104455	2008-06-18	22	A
USGS	01104455	2008-06-19	29	A
USGS	01104455	2008-06-20	45	A
USGS	01104455	2008-06-21	63	A
USGS	01104455	2008-06-22	93	A
USGS	01104455	2008-06-23	9.8	A
USGS	01104455	2008-06-24	5.1	A
USGS	01104455	2008-06-25	3.7	A
USGS	01104455	2008-06-26	3.5	A
USGS	01104455	2008-06-27	2.9	A
USGS	01104455	2008-06-28	0.6	A
USGS	01104455	2008-06-29	0.5	A
USGS	01104455	2008-06-30	0.5	A
USGS	01104455	2008-07-01	0.5	A
USGS	01104455	2008-07-02	0.6	A
USGS	01104455	2008-07-03	0.5	A
USGS	01104455	2008-07-04	0.5	A
USGS	01104455	2008-07-05	0.5	A
USGS	01104455	2008-07-06	0.5	A
USGS	01104455	2008-07-07	0.5	A
USGS	01104455	2008-07-08	0.5	A
USGS	01104455	2008-07-09	0.5	A
USGS	01104455	2008-07-10	0.5	A
USGS	01104455	2008-07-11	0.5	A
USGS	01104455	2008-07-12	1.5	A
USGS	01104455	2008-07-13	0.6	A
USGS	01104455	2008-07-14	0.5	A
USGS	01104455	2008-07-15		
USGS	01104455	2008-07-16	0.5	A
USGS	01104455	2008-07-17	0.7	A
USGS	01104455	2008-07-18	0.5	A
USGS	01104455	2008-07-19	0.5	A
USGS	01104455	2008-07-20	0.5	A
USGS	01104455	2008-07-21	1.6	A
USGS	01104455	2008-07-22	0.5	A
USGS	01104455	2008-07-23	1.5	A
USGS	01104455	2008-07-24	4.1	A
USGS	01104455	2008-07-25	1.5	A
USGS	01104455	2008-07-26	0.5	A
USGS	01104455	2008-07-27	4.6	A
USGS	01104455	2008-07-28	19	A
USGS	01104455	2008-07-29	14	A
USGS	01104455	2008-07-30	14	A
USGS	01104455	2008-07-31	14	A
USGS	01104455	2008-08-01	16	A
USGS	01104455	2008-08-02	0.9	A
USGS	01104455	2008-08-03	0.7	A
USGS	01104455	2008-08-04	0.5	A
USGS	01104455	2008-08-05	0.5	A
USGS	01104455	2008-08-06	0.6	A
USGS	01104455	2008-08-07	0.5	A
USGS	01104455	2008-08-08	1.3	A
USGS	01104455	2008-08-09	0.5	A
USGS	01104455	2008-08-10	0.5	A
USGS	01104455	2008-08-11	0.5	A:e
USGS	01104455	2008-08-12	0.5	A:e
USGS	01104455	2008-08-13	0.5	A
USGS	01104455	2008-08-14	0.5	A
USGS	01104455	2008-08-15	0.5	A
USGS	01104455	2008-08-16	0.5	A
USGS	01104455	2008-08-17	0.5	A
USGS	01104455	2008-08-18	0.5	A
USGS	01104455	2008-08-19	0.5	A
USGS	01104455	2008-08-20	0.5	A
USGS	01104455	2008-08-21	0.5	A
USGS	01104455	2008-08-22	0.5	A
USGS	01104455	2008-08-23	0.5	A:e
USGS	01104455	2008-08-24	0.6	A:e
USGS	01104455	2008-08-25	0.7	A:e
USGS	01104455	2008-08-26	0.6	A
USGS	01104455	2008-08-27	0.9	A
USGS	01104455	2008-08-28	0.5	A
USGS	01104455	2008-08-29	0.5	A
USGS	01104455	2008-08-30		
USGS	01104455	2008-08-31		
USGS	01104455	2008-09-01	0.5	A
USGS	01104455	2008-09-02		
USGS	01104455	2008-09-03		
USGS	01104455	2008-09-04		
USGS	01104455	2008-09-05		
USGS	01104455	2008-09-06	0.6	A
USGS	01104455	2008-09-07	0.5	A
USGS	01104455	2008-09-08	0.8	A
USGS	01104455	2008-09-09	0.6	A
USGS	01104455	2008-09-10	1.0	A
USGS	01104455	2008-09-11	1.0	A
USGS	01104455	2008-09-12	0.6	A
USGS	01104455	2008-09-13	0.5	A
USGS	01104455	2008-09-14	0.4	A
USGS	01104455	2008-09-15	0.4	A
USGS	01104455	2008-09-16	0.4	A
USGS	01104455	2008-09-17	0.5	A
USGS	01104455	2008-09-18	1.1	A
USGS	01104455	2008-09-19	1.0	A
USGS	01104455	2008-09-20	1.0	A
USGS	01104455	2008-09-21	0.7	A
USGS	01104455	2008-09-22	0.4	A
USGS	01104455	2008-09-23	0.6	A
USGS	01104455	2008-09-24	0.4	A
USGS	01104455	2008-09-25	0.9	A
USGS	01104455	2008-09-26	0.5	A
USGS	01104455	2008-09-27	1.2	A
USGS	01104455	2008-09-28	1.2	A
USGS	01104455	2008-09-29	1.2	A
USGS	01104455	2008-09-30	1.8	A
USGS	01104455	2008-10-01	1.6	A
USGS	01104455	2008-10-02	1.1	A
USGS	01104455	2008-10-03	1.0	A
USGS	01104455	2008-10-04	0.9	A
USGS	01104455	2008-10-05	0.9	A
USGS	01104455	2008-10-06	0.8	A
USGS	01104455	2008-10-07	0.8	A
USGS	01104455	2008-10-08	0.8	A
USGS	01104455	2008-10-09	0.7	A
USGS	01104455	2008-10-10	0.7	A
USGS	01104455	2008-10-11	0.6	A
USGS	01104455	2008-10-12	0.6	A
USGS	01104455	2008-10-13	0.5	A
USGS	01104455	2008-10-14	0.5	A
USGS	01104455	2008-10-15	0.8	A
USGS	01104455	2008-10-16	0.7	A
USGS	01104455	2008-10-17	0.6	A
USGS	01104455	2008-10-18	0.9	A
USGS	01104455	2008-10-19	0.9	A
USGS	01104455	2008-10-20	1.1	A
USGS	01104455	2008-10-21	0.6	A
USGS	01104455	2008-10-22	1.1	A
USGS	01104455	2008-10-23	1.0	A
USGS	01104455	2008-10-24	0.8	A
USGS	01104455	2008-10-25	0.5	A
USGS	01104455	2008-10-26	0.5	A
USGS	01104455	2008-10-27	0.5	A
USGS	01104455	2008-10-28	0.6	A
USGS	01104455	2008-10-29	0.5	A
USGS	01104455	2008-10-30	0.5	A
USGS	01104455	2008-10-31	0.5	A
USGS	01104455	2008-11-01	0.5	A
USGS	01104455	2008-11-02	0.5	A
USGS	01104455	2008-11-03	0.5	A
USGS	01104455	2008-11-04	0.5	A
USGS	01104455	2008-11-05	0.5	A
USGS	01104455	2008-11-06	0.5	A
USGS	01104455	2008-11-07	0.5	A
USGS	01104455	2008-11-08	0.5	A
USGS	01104455	2008-11-09	0.5	A
USGS	01104455	2008-11-10	0.5	A
USGS	01104455	2008-11-11	0.5	A
USGS	01104455	2008-11-12	0.5	A
USGS	01104455	2008-11-13	0.5	A
USGS	01104455	2008-11-14		
USGS	01104455	2008-11-15		
USGS	01104455	2008-11-16	1.0	A
USGS	01104455	2008-11-17	0.7	A
USGS	01104455	2008-11-18	0.6	A
USGS	01104455	2008-11-19	0.6	A
USGS	01104455	2008-11-20	0.5	A
USGS	01104455	2008-11-21	0.5	A
USGS	01104455	2008-11-22	0.5	A
USGS	01104455	2008-11-23	0.5	A
USGS	01104455	2008-11-24	0.5	A
USGS	01104455	2008-11-25		
USGS	01104455	2008-11-26		
USGS	01104455	2008-11-27		
USGS	01104455	2008-11-28		
USGS	01104455	2008-11-29		
USGS	01104455	2008-11-30		
USGS	01104455	2008-12-01		
USGS	01104455	2008-12-02	0.7	A
USGS	01104455	2008-12-03	0.6	A
USGS	01104455	2008-12-04	0.6	A
USGS	01104455	2008-12-05	0.6	A
USGS	01104455	2008-12-06	0.6	A
USGS	01104455	2008-12-07	0.6	A
USGS	01104455	2008-12-08	0.6	A
USGS	01104455	2008-12-09	0.5	A
USGS	01104455	2008-12-10	0.7	A
USGS	01104455	2008-12-11		
USGS	01104455	2008-12-12		
USGS	01104455	2008-12-13		
USGS	01104455	2008-12-14		
USGS	01104455	2008-12-15		
USGS	01104455	2008-12-16		
USGS	01104455	2008-12-17		
USGS	01104455	2008-12-18		
USGS	01104455	2008-12-19		
USGS	01104455	2008-12-20		
USGS	01104455	2008-12-21		
USGS	01104455	2008-12-22		
USGS	01104455	2008-12-23		
USGS	01104455	2008-12-24		
USGS	01104455	2008-12-25		
USGS	01104455	2008-12-26		
USGS	01104455	2008-12-27		
USGS	01104455	2008-12-28		
USGS	01104455	2008-12-29		
USGS	01104455	2008-12-30		
USGS	01104455	2008-12-31		
USGS	01104455	2009-01-01		
USGS	01104455	2009-01-02		
USGS	01104455	2009-01-03		
USGS	01104455	2009-01-04		
USGS	01104455	2009-01-05		
USGS	01104455	2009-01-06		
USGS	01104455	2009-01-07	0.7	A
USGS	01104455	2009-01-08	1.1	A
USGS	01104455	2009-01-09	0.5	A
USGS	01104455	2009-01-10	0.5	A
USGS	01104455	2009-01-11	0.5	A
USGS	01104455	2009-01-12	0.5	A
USGS	01104455	2009-01-13	0.5	A
USGS	01104455	2009-01-14	0.5	A
USGS	01104455	2009-01-15	0.5	A
USGS	01104455	2009-01-16	0.5	A
USGS	01104455	2009-01-17	0.5	A
USGS	01104455	2009-01-18	0.5	A
USGS	01104455	2009-01-19	0.6	A
USGS	01104455	2009-01-20	0.6	A
USGS	01104455	2009-01-21	0.5	A
USGS	01104455	2009-01-22	0.5	A
USGS	01104455	2009-01-23	0.5	A
USGS	01104455	2009-01-24	0.6	A
USGS	01104455	2009-01-25	0.5	A
USGS	01104455	2009-01-26	0.5	A
USGS	01104455	2009-01-27	0.5	A
USGS	01104455	2009-01-28	0.6	A
USGS	01104455	2009-01-29	0.8	A
USGS	01104455	2009-01-30	0.5	A
USGS	01104455	2009-01-31	0.5	A
USGS	01104455	2009-02-01	0.5	A
USGS	01104455	2009-02-02	0.5	A
USGS	01104455	2009-02-03	0.5	A
USGS	01104455	2009-02-04	0.7	A
USGS	01104455	2009-02-05	0.5	A
USGS	01104455	2009-02-06	0.5	A
USGS	01104455	2009-02-07	0.5	A
USGS	01104455	2009-02-08	0.7	A
USGS	01104455	2009-02-09	0.5	A
USGS	01104455	2009-02-10	0.6	A
USGS	01104455	2009-02-11	1.0	A
