# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-19 14:21:31 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01103025 ALEWIFE BROOK NEAR ARLINGTON, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01103025
#    DD parameter statistic   Description
#    04   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	04_00060_00003	04_00060_00003_cd
USGS	01103025	2005-10-26	65	A:e
USGS	01103025	2005-10-27	36	A
USGS	01103025	2005-10-28	25	A
USGS	01103025	2005-10-29	20	A
USGS	01103025	2005-10-30	23	A
USGS	01103025	2005-10-31	18	A
USGS	01103025	2005-11-01	17	A
USGS	01103025	2005-11-02	16	A
USGS	01103025	2005-11-03	13	A
USGS	01103025	2005-11-04	12	A
USGS	01103025	2005-11-05	12	A
USGS	01103025	2005-11-06	12	A
USGS	01103025	2005-11-07	14	A
USGS	01103025	2005-11-08	13	A
USGS	01103025	2005-11-09	11	A
USGS	01103025	2005-11-10	17	A
USGS	01103025	2005-11-11	14	A
USGS	01103025	2005-11-12	11	A
USGS	01103025	2005-11-13	8.9	A
USGS	01103025	2005-11-14	9.2	A
USGS	01103025	2005-11-15	8.4	A
USGS	01103025	2005-11-16	11	A
USGS	01103025	2005-11-17	21	A:e
USGS	01103025	2005-11-18	14	A:e
USGS	01103025	2005-11-19	11	A
USGS	01103025	2005-11-20	9.9	A
USGS	01103025	2005-11-21	8.5	A
USGS	01103025	2005-11-22	31	A
USGS	01103025	2005-11-23	28	A
USGS	01103025	2005-11-24	15	A
USGS	01103025	2005-11-25	12	A
USGS	01103025	2005-11-26	9.6	A
USGS	01103025	2005-11-27	9.5	A
USGS	01103025	2005-11-28	9.1	A
USGS	01103025	2005-11-29	8.6	A
USGS	01103025	2005-11-30	16	A
USGS	01103025	2005-12-01	20	A
USGS	01103025	2005-12-02	13	A
USGS	01103025	2005-12-03	11	A
USGS	01103025	2005-12-04	7.9	A
USGS	01103025	2005-12-05	8.8	A
USGS	01103025	2005-12-06	8.1	A
USGS	01103025	2005-12-07	7.7	A
USGS	01103025	2005-12-08	6.9	A
USGS	01103025	2005-12-09	7.2	A
USGS	01103025	2005-12-10	7.9	A
USGS	01103025	2005-12-11	7.9	A
USGS	01103025	2005-12-12	7.7	A
USGS	01103025	2005-12-13	6.9	A
USGS	01103025	2005-12-14	6.3	A
USGS	01103025	2005-12-15	6.1	A
USGS	01103025	2005-12-16	14	A
USGS	01103025	2005-12-17	18	A
USGS	01103025	2005-12-18	12	A
USGS	01103025	2005-12-19	9.9	A
USGS	01103025	2005-12-20	8.7	A
USGS	01103025	2005-12-21	7.8	A
USGS	01103025	2005-12-22	7.4	A
USGS	01103025	2005-12-23	7.0	A
USGS	01103025	2005-12-24	6.7	A
USGS	01103025	2005-12-25	6.5	A
USGS	01103025	2005-12-26	17	A
USGS	01103025	2005-12-27	21	A
USGS	01103025	2005-12-28	14	A
USGS	01103025	2005-12-29	14	A
USGS	01103025	2005-12-30	16	A
USGS	01103025	2005-12-31	13	A
USGS	01103025	2006-01-01	11	A
USGS	01103025	2006-01-02	10	A
USGS	01103025	2006-01-03	11	A
USGS	01103025	2006-01-04	12	A
USGS	01103025	2006-01-05	10	A
USGS	01103025	2006-01-06	9.9	A
USGS	01103025	2006-01-07	9.0	A
USGS	01103025	2006-01-08	8.5	A
USGS	01103025	2006-01-09	8.0	A
USGS	01103025	2006-01-10	7.7	A
USGS	01103025	2006-01-11	7.3	A
USGS	01103025	2006-01-12	9.8	A
USGS	01103025	2006-01-13	8.8	A
USGS	01103025	2006-01-14	16	A
USGS	01103025	2006-01-15	25	A
USGS	01103025	2006-01-16	16	A
USGS	01103025	2006-01-17	12	A
USGS	01103025	2006-01-18	20	A
USGS	01103025	2006-01-19	27	A
USGS	01103025	2006-01-20	17	A
USGS	01103025	2006-01-21	13	A
USGS	01103025	2006-01-22	11	A
USGS	01103025	2006-01-23	10	A
USGS	01103025	2006-01-24	12	A
USGS	01103025	2006-01-25	12	A
USGS	01103025	2006-01-26	12	A
USGS	01103025	2006-01-27	11	A
USGS	01103025	2006-01-28	9.9	A
USGS	01103025	2006-01-29	11	A
USGS	01103025	2006-01-30	15	A
USGS	01103025	2006-01-31	14	A
USGS	01103025	2006-02-01	12	A
USGS	01103025	2006-02-02	11	A
USGS	01103025	2006-02-03	16	A
USGS	01103025	2006-02-04	20	A
USGS	01103025	2006-02-05	38	A
USGS	01103025	2006-02-06	26	A
USGS	01103025	2006-02-07	17	A
USGS	01103025	2006-02-08	14	A
USGS	01103025	2006-02-09	12	A
USGS	01103025	2006-02-10	13	A
USGS	01103025	2006-02-11	11	A
USGS	01103025	2006-02-12	11	A
USGS	01103025	2006-02-13	10	A
USGS	01103025	2006-02-14	8.9	A
USGS	01103025	2006-02-15	8.2	A
USGS	01103025	2006-02-16	9.1	A
USGS	01103025	2006-02-17	11	A
USGS	01103025	2006-02-18	9.5	A
USGS	01103025	2006-02-19	8.2	A
USGS	01103025	2006-02-20	7.6	A
USGS	01103025	2006-02-21	5.8	A
USGS	01103025	2006-02-22	6.2	A
USGS	01103025	2006-02-23	7.0	A
USGS	01103025	2006-02-24	8.0	A
USGS	01103025	2006-02-25	6.8	A
USGS	01103025	2006-02-26	6.5	A
USGS	01103025	2006-02-27	5.4	A
USGS	01103025	2006-02-28	4.4	A
USGS	01103025	2006-03-01	7.9	A
USGS	01103025	2006-03-02	5.4	A
USGS	01103025	2006-03-03	6.7	A
USGS	01103025	2006-03-04	6.6	A
USGS	01103025	2006-03-05	6.2	A
USGS	01103025	2006-03-06	5.9	A
USGS	01103025	2006-03-07	5.8	A
USGS	01103025	2006-03-08	5.3	A
USGS	01103025	2006-03-09	5.2	A
USGS	01103025	2006-03-10	4.6	A
USGS	01103025	2006-03-11	4.9	A
USGS	01103025	2006-03-12	4.7	A
USGS	01103025	2006-03-13	6.8	A
USGS	01103025	2006-03-14	11	A
USGS	01103025	2006-03-15	8.4	A
USGS	01103025	2006-03-16	7.3	A
USGS	01103025	2006-03-17	5.3	A
USGS	01103025	2006-03-18	4.4	A
USGS	01103025	2006-03-19	5.8	A
USGS	01103025	2006-03-20	5.2	A
USGS	01103025	2006-03-21	5.3	A
USGS	01103025	2006-03-22	3.8	A
USGS	01103025	2006-03-23	3.9	A
USGS	01103025	2006-03-24	3.9	A
USGS	01103025	2006-03-25	4.5	A
USGS	01103025	2006-03-26	4.4	A
USGS	01103025	2006-03-27	4.1	A
USGS	01103025	2006-03-28	5.5	A
USGS	01103025	2006-03-29	3.9	A
USGS	01103025	2006-03-30	3.7	A
USGS	01103025	2006-03-31	3.8	A
USGS	01103025	2006-04-01	4.7	A
USGS	01103025	2006-04-02	5.2	A
USGS	01103025	2006-04-03	5.5	A
USGS	01103025	2006-04-04	11	A
USGS	01103025	2006-04-05	9.4	A
USGS	01103025	2006-04-06	8.0	A
USGS	01103025	2006-04-07	17	A:e
USGS	01103025	2006-04-08	17	A:e
USGS	01103025	2006-04-09	12	A:e
USGS	01103025	2006-04-10	7.7	A:e
USGS	01103025	2006-04-11	4.9	A
USGS	01103025	2006-04-12	4.8	A
USGS	01103025	2006-04-13	4.8	A
USGS	01103025	2006-04-14	4.6	A
USGS	01103025	2006-04-15	4.5	A
USGS	01103025	2006-04-16	4.3	A
USGS	01103025	2006-04-17	3.9	A
USGS	01103025	2006-04-18	4.2	A
USGS	01103025	2006-04-19	3.8	A
USGS	01103025	2006-04-20	3.8	A
USGS	01103025	2006-04-21	3.3	A
USGS	01103025	2006-04-22	4.0	A
USGS	01103025	2006-04-23	5.8	A
USGS	01103025	2006-04-24	13	A
USGS	01103025	2006-04-25	8.2	A
USGS	01103025	2006-04-26	4.6	A
USGS	01103025	2006-04-27	4.6	A
USGS	01103025	2006-04-28	5.5	A
USGS	01103025	2006-04-29	4.6	A
USGS	01103025	2006-04-30	4.4	A
USGS	01103025	2006-05-01	5.5	A
USGS	01103025	2006-05-02	10	A
USGS	01103025	2006-05-03	13	A
USGS	01103025	2006-05-04	9.8	A
USGS	01103025	2006-05-05	5.4	A
USGS	01103025	2006-05-06	6.0	A
USGS	01103025	2006-05-07	5.5	A
USGS	01103025	2006-05-08	5.0	A
USGS	01103025	2006-05-09	10	A
USGS	01103025	2006-05-10	26	A
USGS	01103025	2006-05-11	16	A
USGS	01103025	2006-05-12	11	A
USGS	01103025	2006-05-13	55	A
USGS	01103025	2006-05-14	125	A
USGS	01103025	2006-05-15	95	A
USGS	01103025	2006-05-16	82	A
USGS	01103025	2006-05-17	60	A
USGS	01103025	2006-05-18	42	A
USGS	01103025	2006-05-19	45	A
USGS	01103025	2006-05-20	40	A
USGS	01103025	2006-05-21	29	A
USGS	01103025	2006-05-22	22	A
USGS	01103025	2006-05-23	16	A
USGS	01103025	2006-05-24	14	A
USGS	01103025	2006-05-25	13	A
USGS	01103025	2006-05-26	13	A
USGS	01103025	2006-05-27	16	A
USGS	01103025	2006-05-28	12	A
USGS	01103025	2006-05-29	10	A
USGS	01103025	2006-05-30	9.0	A
USGS	01103025	2006-05-31	8.5	A
USGS	01103025	2006-06-01	9.8	A
USGS	01103025	2006-06-02	9.4	A
USGS	01103025	2006-06-03	19	A
USGS	01103025	2006-06-04	36	A
USGS	01103025	2006-06-05	19	A
USGS	01103025	2006-06-06	15	A
USGS	01103025	2006-06-07	51	A
USGS	01103025	2006-06-08	89	A
USGS	01103025	2006-06-09	46	A
USGS	01103025	2006-06-10	37	A
USGS	01103025	2006-06-11	33	A
USGS	01103025	2006-06-12	22	A
USGS	01103025	2006-06-13	17	A
USGS	01103025	2006-06-14	15	A
USGS	01103025	2006-06-15	20	A
USGS	01103025	2006-06-16	18	A:e
USGS	01103025	2006-06-17	16	A:e
USGS	01103025	2006-06-18	15	A:e
USGS	01103025	2006-06-19	13	A:e
USGS	01103025	2006-06-20	11	A:e
USGS	01103025	2006-06-21	10	A:e
USGS	01103025	2006-06-22	10	A:e
USGS	01103025	2006-06-23	19	A
USGS	01103025	2006-06-24	34	A
USGS	01103025	2006-06-25	21	A
USGS	01103025	2006-06-26	17	A
USGS	01103025	2006-06-27	13	A
USGS	01103025	2006-06-28	11	A
USGS	01103025	2006-06-29	10	A
USGS	01103025	2006-06-30	9.2	A
USGS	01103025	2006-07-01	7.7	A
USGS	01103025	2006-07-02	5.9	A
USGS	01103025	2006-07-03	7.0	A
USGS	01103025	2006-07-04	8.6	A
USGS	01103025	2006-07-05	8.9	A
USGS	01103025	2006-07-06	6.2	A
USGS	01103025	2006-07-07	7.5	A
USGS	01103025	2006-07-08	7.2	A
USGS	01103025	2006-07-09	6.7	A
USGS	01103025	2006-07-10	5.0	A
USGS	01103025	2006-07-11	8.3	A
USGS	01103025	2006-07-12	15	A
USGS	01103025	2006-07-13	22	A
USGS	01103025	2006-07-14	11	A
USGS	01103025	2006-07-15	9.0	A
USGS	01103025	2006-07-16	6.6	A
USGS	01103025	2006-07-17	6.6	A
USGS	01103025	2006-07-18	8.2	A
USGS	01103025	2006-07-19	6.5	A
USGS	01103025	2006-07-20	6.7	A
USGS	01103025	2006-07-21	21	A
USGS	01103025	2006-07-22	36	A
USGS	01103025	2006-07-23	25	A
USGS	01103025	2006-07-24	15	A
USGS	01103025	2006-07-25	9.3	A
USGS	01103025	2006-07-26	7.8	A
USGS	01103025	2006-07-27	7.9	A
USGS	01103025	2006-07-28	12	A
USGS	01103025	2006-07-29	18	A
USGS	01103025	2006-07-30	11	A
USGS	01103025	2006-07-31	7.6	A
USGS	01103025	2006-08-01	7.0	A
USGS	01103025	2006-08-02	5.5	A
USGS	01103025	2006-08-03	6.2	A
USGS	01103025	2006-08-04	8.0	A
USGS	01103025	2006-08-05	6.4	A
USGS	01103025	2006-08-06	5.4	A
USGS	01103025	2006-08-07	6.2	A
USGS	01103025	2006-08-08	4.5	A
USGS	01103025	2006-08-09	3.0	A
USGS	01103025	2006-08-10	5.3	A
USGS	01103025	2006-08-11	3.4	A
USGS	01103025	2006-08-12	6.4	A:e
USGS	01103025	2006-08-13	3.9	A:e
USGS	01103025	2006-08-14	4.6	A:e
USGS	01103025	2006-08-15	20	A:e
USGS	01103025	2006-08-16	9.8	A:e
USGS	01103025	2006-08-17	5.9	A:e
USGS	01103025	2006-08-18	2.9	A
USGS	01103025	2006-08-19	6.5	A
USGS	01103025	2006-08-20	9.6	A
USGS	01103025	2006-08-21	7.5	A
USGS	01103025	2006-08-22	4.8	A
USGS	01103025	2006-08-23	4.5	A
USGS	01103025	2006-08-24	3.6	A
USGS	01103025	2006-08-25	13	A
USGS	01103025	2006-08-26	9.7	A
USGS	01103025	2006-08-27	7.1	A
USGS	01103025	2006-08-28	12	A
USGS	01103025	2006-08-29	7.5	A
USGS	01103025	2006-08-30	6.1	A
USGS	01103025	2006-08-31	4.7	A
USGS	01103025	2006-09-01	4.9	A
USGS	01103025	2006-09-02	4.1	A
USGS	01103025	2006-09-03	6.2	A
USGS	01103025	2006-09-04	6.7	A
USGS	01103025	2006-09-05	5.2	A
USGS	01103025	2006-09-06	4.5	A
USGS	01103025	2006-09-07	3.7	A
USGS	01103025	2006-09-08	2.7	A
USGS	01103025	2006-09-09	3.2	A
USGS	01103025	2006-09-10	3.8	A
USGS	01103025	2006-09-11	3.2	A
USGS	01103025	2006-09-12	4.0	A
USGS	01103025	2006-09-13	4.0	A
USGS	01103025	2006-09-14	4.9	A
USGS	01103025	2006-09-15	6.5	A
USGS	01103025	2006-09-16	4.2	A
USGS	01103025	2006-09-17	2.7	A
USGS	01103025	2006-09-18	3.5	A
USGS	01103025	2006-09-19	3.8	A
USGS	01103025	2006-09-20	8.7	A
USGS	01103025	2006-09-21	5.3	A
USGS	01103025	2006-09-22	2.7	A
USGS	01103025	2006-09-23	5.3	A
USGS	01103025	2006-09-24	4.2	A
USGS	01103025	2006-09-25	3.6	A
USGS	01103025	2006-09-26	2.9	A
USGS	01103025	2006-09-27	2.5	A
USGS	01103025	2006-09-28	4.4	A
USGS	01103025	2006-09-29	3.9	A
USGS	01103025	2006-09-30	3.0	A
USGS	01103025	2006-10-01	5.8	A
USGS	01103025	2006-10-02	7.8	A
USGS	01103025	2006-10-03	5.6	A
USGS	01103025	2006-10-04	4.7	A
USGS	01103025	2006-10-05	4.1	A
USGS	01103025	2006-10-06	3.5	A
USGS	01103025	2006-10-07	3.4	A
USGS	01103025	2006-10-08	3.2	A
USGS	01103025	2006-10-09	3.0	A
USGS	01103025	2006-10-10	3.0	A
USGS	01103025	2006-10-11	3.5	A
USGS	01103025	2006-10-12	23	A
USGS	01103025	2006-10-13	11	A
USGS	01103025	2006-10-14	7.5	A
USGS	01103025	2006-10-15	5.7	A
USGS	01103025	2006-10-16	4.5	A
USGS	01103025	2006-10-17	4.5	A
USGS	01103025	2006-10-18	4.9	A
USGS	01103025	2006-10-19	4.2	A
USGS	01103025	2006-10-20	4.4	A
USGS	01103025	2006-10-21	6.7	A
USGS	01103025	2006-10-22	5.2	A
USGS	01103025	2006-10-23	4.6	A
USGS	01103025	2006-10-24	4.0	A
USGS	01103025	2006-10-25	3.8	A
USGS	01103025	2006-10-26	3.6	A
USGS	01103025	2006-10-27	3.0	A
USGS	01103025	2006-10-28	30	A
USGS	01103025	2006-10-29	36	A
USGS	01103025	2006-10-30	15	A
USGS	01103025	2006-10-31	9.1	A
USGS	01103025	2006-11-01	7.0	A
USGS	01103025	2006-11-02	8.6	A
USGS	01103025	2006-11-03	8.3	A
USGS	01103025	2006-11-04	6.1	A
USGS	01103025	2006-11-05	4.8	A
USGS	01103025	2006-11-06	4.3	A
USGS	01103025	2006-11-07	4.0	A
USGS	01103025	2006-11-08	11	A
USGS	01103025	2006-11-09	25	A
USGS	01103025	2006-11-10	15	A
USGS	01103025	2006-11-11	11	A
USGS	01103025	2006-11-12	15	A
USGS	01103025	2006-11-13	20	A
USGS	01103025	2006-11-14	37	A
USGS	01103025	2006-11-15	24	A
USGS	01103025	2006-11-16	18	A
USGS	01103025	2006-11-17	53	A
USGS	01103025	2006-11-18	34	A
USGS	01103025	2006-11-19	20	A
USGS	01103025	2006-11-20	14	A
USGS	01103025	2006-11-21	13	A
USGS	01103025	2006-11-22	11	A
USGS	01103025	2006-11-23	13	A
USGS	01103025	2006-11-24	52	A
USGS	01103025	2006-11-25	27	A
USGS	01103025	2006-11-26	18	A
USGS	01103025	2006-11-27	14	A
USGS	01103025	2006-11-28	12	A
USGS	01103025	2006-11-29	11	A
USGS	01103025	2006-11-30	10	A
USGS	01103025	2006-12-01	10	A
USGS	01103025	2006-12-02	15	A
USGS	01103025	2006-12-03	11	A
USGS	01103025	2006-12-04	10	A
USGS	01103025	2006-12-05	9.5	A
USGS	01103025	2006-12-06	8.6	A
USGS	01103025	2006-12-07	8.0	A
USGS	01103025	2006-12-08	7.3	A
USGS	01103025	2006-12-09	6.6	A
USGS	01103025	2006-12-10	6.3	A
USGS	01103025	2006-12-11	6.0	A
USGS	01103025	2006-12-12	5.6	A
USGS	01103025	2006-12-13	5.7	A
USGS	01103025	2006-12-14	6.4	A
USGS	01103025	2006-12-15	6.1	A
USGS	01103025	2006-12-16	5.8	A
USGS	01103025	2006-12-17	5.7	A
USGS	01103025	2006-12-18	5.3	A
USGS	01103025	2006-12-19	5.0	A
USGS	01103025	2006-12-20	5.0	A
USGS	01103025	2006-12-21	4.9	A
USGS	01103025	2006-12-22	4.3	A
USGS	01103025	2006-12-23	13	A
USGS	01103025	2006-12-24	12	A
USGS	01103025	2006-12-25	8.5	A
USGS	01103025	2006-12-26	12	A
USGS	01103025	2006-12-27	11	A
USGS	01103025	2006-12-28	8.5	A
USGS	01103025	2006-12-29	6.9	A
USGS	01103025	2006-12-30	6.6	A
USGS	01103025	2006-12-31	6.3	A
USGS	01103025	2007-01-01	13	A
USGS	01103025	2007-01-02	17	A
USGS	01103025	2007-01-03	11	A
USGS	01103025	2007-01-04	9.0	A
USGS	01103025	2007-01-05	8.3	A
USGS	01103025	2007-01-06	8.2	A
USGS	01103025	2007-01-07	7.5	A
USGS	01103025	2007-01-08	12	A
USGS	01103025	2007-01-09	14	A
USGS	01103025	2007-01-10	10	A
USGS	01103025	2007-01-11	8.4	A
USGS	01103025	2007-01-12	7.8	A
USGS	01103025	2007-01-13	7.0	A
USGS	01103025	2007-01-14	6.5	A
USGS	01103025	2007-01-15	14	A
USGS	01103025	2007-01-16	16	A
USGS	01103025	2007-01-17	11	A
USGS	01103025	2007-01-18	8.6	A
USGS	01103025	2007-01-19	9.5	A
USGS	01103025	2007-01-20	8.6	A
USGS	01103025	2007-01-21	6.7	A
USGS	01103025	2007-01-22	6.6	A
USGS	01103025	2007-01-23	6.5	A
USGS	01103025	2007-01-24	6.4	A
USGS	01103025	2007-01-25	5.9	A
USGS	01103025	2007-01-26	5.9	A:e
USGS	01103025	2007-01-27	5.7	A:e
USGS	01103025	2007-01-28	5.5	A:e
USGS	01103025	2007-01-29	5.5	A
USGS	01103025	2007-01-30	5.4	A
USGS	01103025	2007-01-31	5.3	A
USGS	01103025	2007-02-01	5.2	A
USGS	01103025	2007-02-02	4.8	A
USGS	01103025	2007-02-03	6.2	A
USGS	01103025	2007-02-04	6.0	A
USGS	01103025	2007-02-05	5.1	A
USGS	01103025	2007-02-06	4.7	A:e
USGS	01103025	2007-02-07	4.4	A:e
USGS	01103025	2007-02-08	4.3	A:e
USGS	01103025	2007-02-09	4.1	A:e
USGS	01103025	2007-02-10	4.1	A
USGS	01103025	2007-02-11	4.1	A
USGS	01103025	2007-02-12	4.3	A
USGS	01103025	2007-02-13	3.4	A
USGS	01103025	2007-02-14	3.7	A:e
USGS	01103025	2007-02-15	5.9	A:e
USGS	01103025	2007-02-16	5.2	A:e
USGS	01103025	2007-02-17	4.8	A:e
USGS	01103025	2007-02-18	5.2	A
USGS	01103025	2007-02-19	4.5	A:e
USGS	01103025	2007-02-20	3.9	A
USGS	01103025	2007-02-21	5.6	A
USGS	01103025	2007-02-22	5.7	A
USGS	01103025	2007-02-23	5.8	A
USGS	01103025	2007-02-24	5.1	A
USGS	01103025	2007-02-25	4.7	A
USGS	01103025	2007-02-26	5.0	A
USGS	01103025	2007-02-27	5.1	A
USGS	01103025	2007-02-28	4.9	A
USGS	01103025	2007-03-01	4.9	A
USGS	01103025	2007-03-02	61	A
USGS	01103025	2007-03-03	58	A
USGS	01103025	2007-03-04	25	A
USGS	01103025	2007-03-05	15	A
USGS	01103025	2007-03-06	11	A
USGS	01103025	2007-03-07	8.3	A
USGS	01103025	2007-03-08	8.2	A
USGS	01103025	2007-03-09	6.7	A
USGS	01103025	2007-03-10	6.8	A
USGS	01103025	2007-03-11	11	A
USGS	01103025	2007-03-12	11	A
USGS	01103025	2007-03-13	8.9	A
USGS	01103025	2007-03-14	8.5	A
USGS	01103025	2007-03-15	8.3	A
USGS	01103025	2007-03-16	7.4	A
USGS	01103025	2007-03-17	20	A
USGS	01103025	2007-03-18	21	A
USGS	01103025	2007-03-19	14	A
USGS	01103025	2007-03-20	13	A
USGS	01103025	2007-03-21	14	A
USGS	01103025	2007-03-22	14	A
USGS	01103025	2007-03-23	18	A
USGS	01103025	2007-03-24	15	A
USGS	01103025	2007-03-25	17	A
USGS	01103025	2007-03-26	14	A
USGS	01103025	2007-03-27	12	A
USGS	01103025	2007-03-28	12	A
USGS	01103025	2007-03-29	9.3	A
USGS	01103025	2007-03-30	8.4	A
USGS	01103025	2007-03-31	7.8	A
USGS	01103025	2007-04-01	7.5	A:e
USGS	01103025	2007-04-02	7.9	A:e
USGS	01103025	2007-04-03	8.9	A:e
USGS	01103025	2007-04-04	9.5	A
USGS	01103025	2007-04-05	32	A
USGS	01103025	2007-04-06	19	A
USGS	01103025	2007-04-07	14	A
USGS	01103025	2007-04-08	12	A
USGS	01103025	2007-04-09	10	A
USGS	01103025	2007-04-10	9.3	A
USGS	01103025	2007-04-11	8.8	A
USGS	01103025	2007-04-12	13	A
USGS	01103025	2007-04-13	24	A
USGS	01103025	2007-04-14	15	A
USGS	01103025	2007-04-15	20	A
USGS	01103025	2007-04-16	106	A
USGS	01103025	2007-04-17	72	A
USGS	01103025	2007-04-18	52	A
USGS	01103025	2007-04-19	35	A
USGS	01103025	2007-04-20	25	A
USGS	01103025	2007-04-21	20	A
USGS	01103025	2007-04-22	18	A
USGS	01103025	2007-04-23	16	A
USGS	01103025	2007-04-24	15	A
USGS	01103025	2007-04-25	13	A
USGS	01103025	2007-04-26	14	A
USGS	01103025	2007-04-27	25	A
USGS	01103025	2007-04-28	23	A
USGS	01103025	2007-04-29	19	A
USGS	01103025	2007-04-30	15	A
USGS	01103025	2007-05-01	13	A
USGS	01103025	2007-05-02	12	A
USGS	01103025	2007-05-03	11	A
USGS	01103025	2007-05-04	10	A
USGS	01103025	2007-05-05	9.7	A
USGS	01103025	2007-05-06	8.7	A
USGS	01103025	2007-05-07	8.8	A
USGS	01103025	2007-05-08	8.1	A
USGS	01103025	2007-05-09	7.7	A
USGS	01103025	2007-05-10	8.4	A
USGS	01103025	2007-05-11	9.5	A
USGS	01103025	2007-05-12	9.5	A
USGS	01103025	2007-05-13	8.7	A
USGS	01103025	2007-05-14	7.2	A
USGS	01103025	2007-05-15	6.9	A
USGS	01103025	2007-05-16	13	A
USGS	01103025	2007-05-17	27	A
USGS	01103025	2007-05-18	25	A
USGS	01103025	2007-05-19	44	A
USGS	01103025	2007-05-20	36	A
USGS	01103025	2007-05-21	23	A
USGS	01103025	2007-05-22	17	A
USGS	01103025	2007-05-23	17	A
USGS	01103025	2007-05-24	13	A
USGS	01103025	2007-05-25	11	A
USGS	01103025	2007-05-26	11	A
USGS	01103025	2007-05-27	10	A
USGS	01103025	2007-05-28	9.6	A
USGS	01103025	2007-05-29	8.4	A
USGS	01103025	2007-05-30	8.3	A
USGS	01103025	2007-05-31	6.7	A
USGS	01103025	2007-06-01	7.9	A
USGS	01103025	2007-06-02	8.0	A
USGS	01103025	2007-06-03	7.7	A
USGS	01103025	2007-06-04	32	A
USGS	01103025	2007-06-05	35	A
USGS	01103025	2007-06-06	17	A
USGS	01103025	2007-06-07	13	A
USGS	01103025	2007-06-08	10	A
USGS	01103025	2007-06-09	9.7	A
USGS	01103025	2007-06-10	8.7	A
USGS	01103025	2007-06-11	7.6	A
USGS	01103025	2007-06-12	8.0	A
USGS	01103025	2007-06-13	6.6	A
USGS	01103025	2007-06-14	6.1	A
USGS	01103025	2007-06-15	5.5	A
USGS	01103025	2007-06-16	5.0	A
USGS	01103025	2007-06-17	6.6	A
USGS	01103025	2007-06-18	3.0	A
USGS	01103025	2007-06-19	5.3	A:e
USGS	01103025	2007-06-20	6.9	A
USGS	01103025	2007-06-21	6.1	A
USGS	01103025	2007-06-22	4.9	A
USGS	01103025	2007-06-23	3.2	A
USGS	01103025	2007-06-24	4.3	A
USGS	01103025	2007-06-25	2.7	A:e
USGS	01103025	2007-06-26	4.5	A:e
USGS	01103025	2007-06-27	6.3	A
USGS	01103025	2007-06-28	5.6	A:e
USGS	01103025	2007-06-29	3.6	A
