# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-19 13:57:03 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01102500 ABERJONA RIVER AT WINCHESTER, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01102500
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	01102500	2000-07-24	11	A
USGS	01102500	2000-07-25	19	A
USGS	01102500	2000-07-26	18	A
USGS	01102500	2000-07-27	84	A
USGS	01102500	2000-07-28	51	A
USGS	01102500	2000-07-29	29	A
USGS	01102500	2000-07-30	21	A
USGS	01102500	2000-07-31	50	A
USGS	01102500	2000-08-01	40	A
USGS	01102500	2000-08-02	28	A
USGS	01102500	2000-08-03	23	A
USGS	01102500	2000-08-04	21	A
USGS	01102500	2000-08-05	17	A
USGS	01102500	2000-08-06	14	A
USGS	01102500	2000-08-07	15	A
USGS	01102500	2000-08-08	12	A
USGS	01102500	2000-08-09	11	A
USGS	01102500	2000-08-10	11	A
USGS	01102500	2000-08-11	8.9	A
USGS	01102500	2000-08-12	8.1	A
USGS	01102500	2000-08-13	7.7	A
USGS	01102500	2000-08-14	20	A
USGS	01102500	2000-08-15	13	A
USGS	01102500	2000-08-16	39	A
USGS	01102500	2000-08-17	27	A
USGS	01102500	2000-08-18	17	A
USGS	01102500	2000-08-19	16	A
USGS	01102500	2000-08-20	12	A
USGS	01102500	2000-08-21	9.5	A
USGS	01102500	2000-08-22	8.4	A
USGS	01102500	2000-08-23	8.7	A
USGS	01102500	2000-08-24	11	A
USGS	01102500	2000-08-25	7.7	A
USGS	01102500	2000-08-26	6.7	A
USGS	01102500	2000-08-27	6.0	A
USGS	01102500	2000-08-28	5.7	A
USGS	01102500	2000-08-29	5.5	A
USGS	01102500	2000-08-30	6.3	A
USGS	01102500	2000-08-31	5.8	A
USGS	01102500	2000-09-01	5.3	A
USGS	01102500	2000-09-02	24	A
USGS	01102500	2000-09-03	19	A
USGS	01102500	2000-09-04	10	A
USGS	01102500	2000-09-05	7.5	A
USGS	01102500	2000-09-06	6.1	A
USGS	01102500	2000-09-07	5.8	A
USGS	01102500	2000-09-08	5.5	A
USGS	01102500	2000-09-09	5.2	A
USGS	01102500	2000-09-10	5.0	A
USGS	01102500	2000-09-11	4.6	A
USGS	01102500	2000-09-12	4.5	A
USGS	01102500	2000-09-13	8.9	A
USGS	01102500	2000-09-14	5.8	A
USGS	01102500	2000-09-15	71	A
USGS	01102500	2000-09-16	40	A
USGS	01102500	2000-09-17	13	A
USGS	01102500	2000-09-18	8.8	A
USGS	01102500	2000-09-19	7.5	A
USGS	01102500	2000-09-20	36	A
USGS	01102500	2000-09-21	14	A
USGS	01102500	2000-09-22	8.6	A
USGS	01102500	2000-09-23	7.3	A
USGS	01102500	2000-09-24	7.0	A
USGS	01102500	2000-09-25	6.4	A
USGS	01102500	2000-09-26	13	A
USGS	01102500	2000-09-27	17	A
USGS	01102500	2000-09-28	8.5	A
USGS	01102500	2000-09-29	7.5	A
USGS	01102500	2000-09-30	9.5	A
USGS	01102500	2000-10-01	8.5	A
USGS	01102500	2000-10-02	7.5	A
USGS	01102500	2000-10-03	6.7	A
USGS	01102500	2000-10-04	5.8	A
USGS	01102500	2000-10-05	15	A
USGS	01102500	2000-10-06	36	A
USGS	01102500	2000-10-07	17	A
USGS	01102500	2000-10-08	11	A
USGS	01102500	2000-10-09	8.9	A
USGS	01102500	2000-10-10	3.6	A
USGS	01102500	2000-10-11	1.5	A
USGS	01102500	2000-10-12	5.3	A
USGS	01102500	2000-10-13	5.9	A
USGS	01102500	2000-10-14	4.4	A
USGS	01102500	2000-10-15	3.9	A
USGS	01102500	2000-10-16	9.6	A
USGS	01102500	2000-10-17	12	A
USGS	01102500	2000-10-18	12	A
USGS	01102500	2000-10-19	62	A
USGS	01102500	2000-10-20	24	A
USGS	01102500	2000-10-21	14	A
USGS	01102500	2000-10-22	10	A
USGS	01102500	2000-10-23	10	A
USGS	01102500	2000-10-24	8.5	A
USGS	01102500	2000-10-25	7.2	A
USGS	01102500	2000-10-26	7.2	A
USGS	01102500	2000-10-27	7.2	A
USGS	01102500	2000-10-28	7.1	A
USGS	01102500	2000-10-29	6.2	A
USGS	01102500	2000-10-30	7.4	A
USGS	01102500	2000-10-31	41	A
USGS	01102500	2000-11-01	23	A
USGS	01102500	2000-11-02	14	A
USGS	01102500	2000-11-03	11	A
USGS	01102500	2000-11-04	10	A
USGS	01102500	2000-11-05	24	A
USGS	01102500	2000-11-06	26	A
USGS	01102500	2000-11-07	15	A
USGS	01102500	2000-11-08	12	A
USGS	01102500	2000-11-09	11	A
USGS	01102500	2000-11-10	76	A
USGS	01102500	2000-11-11	105	A
USGS	01102500	2000-11-12	57	A
USGS	01102500	2000-11-13	43	A
USGS	01102500	2000-11-14	44	A
USGS	01102500	2000-11-15	78	A
USGS	01102500	2000-11-16	49	A
USGS	01102500	2000-11-17	37	A
USGS	01102500	2000-11-18	27	A
USGS	01102500	2000-11-19	22	A
USGS	01102500	2000-11-20	20	A
USGS	01102500	2000-11-21	20	A
USGS	01102500	2000-11-22	19	A
USGS	01102500	2000-11-23	16	A
USGS	01102500	2000-11-24	14	A
USGS	01102500	2000-11-25	13	A
USGS	01102500	2000-11-26	39	A
USGS	01102500	2000-11-27	74	A
USGS	01102500	2000-11-28	48	A
USGS	01102500	2000-11-29	28	A
USGS	01102500	2000-11-30	29	A
USGS	01102500	2000-12-01	26	A
USGS	01102500	2000-12-02	22	A
USGS	01102500	2000-12-03	19	A
USGS	01102500	2000-12-04	17	A
USGS	01102500	2000-12-05	17	A
USGS	01102500	2000-12-06	15	A
USGS	01102500	2000-12-07	14	A
USGS	01102500	2000-12-08	14	A
USGS	01102500	2000-12-09	13	A
USGS	01102500	2000-12-10	12	A
USGS	01102500	2000-12-11	12	A
USGS	01102500	2000-12-12	13	A
USGS	01102500	2000-12-13	12	A
USGS	01102500	2000-12-14	19	A
USGS	01102500	2000-12-15	19	A
USGS	01102500	2000-12-16	24	A
USGS	01102500	2000-12-17	135	A
USGS	01102500	2000-12-18	198	A
USGS	01102500	2000-12-19	104	A
USGS	01102500	2000-12-20	83	A
USGS	01102500	2000-12-21	62	A
USGS	01102500	2000-12-22	48	A
USGS	01102500	2000-12-23	40	A
USGS	01102500	2000-12-24	33	A
USGS	01102500	2000-12-25	30	A
USGS	01102500	2000-12-26	27	A
USGS	01102500	2000-12-27	25	A
USGS	01102500	2000-12-28	23	A
USGS	01102500	2000-12-29	21	A
USGS	01102500	2000-12-30	24	A
USGS	01102500	2000-12-31	43	A
USGS	01102500	2001-01-01	31	A
USGS	01102500	2001-01-02	26	A
USGS	01102500	2001-01-03	21	A
USGS	01102500	2001-01-04	19	A
USGS	01102500	2001-01-05	18	A
USGS	01102500	2001-01-06	20	A
USGS	01102500	2001-01-07	21	A
USGS	01102500	2001-01-08	16	A
USGS	01102500	2001-01-09	17	A
USGS	01102500	2001-01-10	18	A
USGS	01102500	2001-01-11	17	A
USGS	01102500	2001-01-12	16	A
USGS	01102500	2001-01-13	14	A
USGS	01102500	2001-01-14	14	A
USGS	01102500	2001-01-15	17	A
USGS	01102500	2001-01-16	18	A
USGS	01102500	2001-01-17	17	A
USGS	01102500	2001-01-18	15	A
USGS	01102500	2001-01-19	22	A
USGS	01102500	2001-01-20	25	A
USGS	01102500	2001-01-21	19	A
USGS	01102500	2001-01-22	16	A
USGS	01102500	2001-01-23	15	A
USGS	01102500	2001-01-24	14	A
USGS	01102500	2001-01-25	14	A
USGS	01102500	2001-01-26	13	A
USGS	01102500	2001-01-27	13	A
USGS	01102500	2001-01-28	12	A
USGS	01102500	2001-01-29	12	A
USGS	01102500	2001-01-30	32	A
USGS	01102500	2001-01-31	50	A
USGS	01102500	2001-02-01	46	A
USGS	01102500	2001-02-02	36	A
USGS	01102500	2001-02-03	31	A
USGS	01102500	2001-02-04	25	A
USGS	01102500	2001-02-05	22	A
USGS	01102500	2001-02-06	30	A
USGS	01102500	2001-02-07	33	A
USGS	01102500	2001-02-08	29	A
USGS	01102500	2001-02-09	31	A
USGS	01102500	2001-02-10	68	A
USGS	01102500	2001-02-11	58	A
USGS	01102500	2001-02-12	40	A
USGS	01102500	2001-02-13	34	A
USGS	01102500	2001-02-14	41	A
USGS	01102500	2001-02-15	60	A
USGS	01102500	2001-02-16	48	A
USGS	01102500	2001-02-17	44	A
USGS	01102500	2001-02-18	37	A
USGS	01102500	2001-02-19	32	A
USGS	01102500	2001-02-20	32	A
USGS	01102500	2001-02-21	34	A
USGS	01102500	2001-02-22	31	A
USGS	01102500	2001-02-23	30	A
USGS	01102500	2001-02-24	28	A
USGS	01102500	2001-02-25	31	A
USGS	01102500	2001-02-26	49	A
USGS	01102500	2001-02-27	44	A
USGS	01102500	2001-02-28	36	A
USGS	01102500	2001-03-01	31	A
USGS	01102500	2001-03-02	28	A
USGS	01102500	2001-03-03	26	A
USGS	01102500	2001-03-04	24	A
USGS	01102500	2001-03-05	26	A
USGS	01102500	2001-03-06	34	A
USGS	01102500	2001-03-07	36	A
USGS	01102500	2001-03-08	32	A
USGS	01102500	2001-03-09	34	A
USGS	01102500	2001-03-10	43	A
USGS	01102500	2001-03-11	41	A
USGS	01102500	2001-03-12	43	A
USGS	01102500	2001-03-13	104	A
USGS	01102500	2001-03-14	106	A
USGS	01102500	2001-03-15	87	A
USGS	01102500	2001-03-16	91	A
USGS	01102500	2001-03-17	89	A
USGS	01102500	2001-03-18	90	A
USGS	01102500	2001-03-19	88	A
USGS	01102500	2001-03-20	89	A
USGS	01102500	2001-03-21	92	A
USGS	01102500	2001-03-22	961	A
USGS	01102500	2001-03-23	1110	A
USGS	01102500	2001-03-24	460	A
USGS	01102500	2001-03-25	278	A
USGS	01102500	2001-03-26	192	A
USGS	01102500	2001-03-27	160	A
USGS	01102500	2001-03-28	157	A
USGS	01102500	2001-03-29	146	A
USGS	01102500	2001-03-30	262	A
USGS	01102500	2001-03-31	375	A
USGS	01102500	2001-04-01	237	A
USGS	01102500	2001-04-02	159	A
USGS	01102500	2001-04-03	92	A
USGS	01102500	2001-04-04	93	A
USGS	01102500	2001-04-05	92	A
USGS	01102500	2001-04-06	87	A
USGS	01102500	2001-04-07	85	A
USGS	01102500	2001-04-08	101	A
USGS	01102500	2001-04-09	96	A
USGS	01102500	2001-04-10	85	A
USGS	01102500	2001-04-11	75	A
USGS	01102500	2001-04-12	75	A
USGS	01102500	2001-04-13	73	A
USGS	01102500	2001-04-14	66	A
USGS	01102500	2001-04-15	60	A
USGS	01102500	2001-04-16	55	A
USGS	01102500	2001-04-17	52	A
USGS	01102500	2001-04-18	57	A
USGS	01102500	2001-04-19	52	A
USGS	01102500	2001-04-20	47	A
USGS	01102500	2001-04-21	45	A
USGS	01102500	2001-04-22	43	A
USGS	01102500	2001-04-23	39	A
USGS	01102500	2001-04-24	36	A
USGS	01102500	2001-04-25	36	A
USGS	01102500	2001-04-26	34	A
USGS	01102500	2001-04-27	34	A
USGS	01102500	2001-04-28	34	A
USGS	01102500	2001-04-29	30	A
USGS	01102500	2001-04-30	29	A
USGS	01102500	2001-05-01	31	A
USGS	01102500	2001-05-02	26	A
USGS	01102500	2001-05-03	20	A
USGS	01102500	2001-05-04	19	A
USGS	01102500	2001-05-05	19	A
USGS	01102500	2001-05-06	17	A
USGS	01102500	2001-05-07	16	A
USGS	01102500	2001-05-08	16	A
USGS	01102500	2001-05-09	15	A
USGS	01102500	2001-05-10	14	A
USGS	01102500	2001-05-11	13	A
USGS	01102500	2001-05-12	14	A
USGS	01102500	2001-05-13	14	A
USGS	01102500	2001-05-14	12	A
USGS	01102500	2001-05-15	11	A
USGS	01102500	2001-05-16	12	A
USGS	01102500	2001-05-17	13	A
USGS	01102500	2001-05-18	12	A
USGS	01102500	2001-05-19	11	A
USGS	01102500	2001-05-20	11	A
USGS	01102500	2001-05-21	11	A
USGS	01102500	2001-05-22	16	A
USGS	01102500	2001-05-23	15	A
USGS	01102500	2001-05-24	25	A
USGS	01102500	2001-05-25	18	A
USGS	01102500	2001-05-26	14	A
USGS	01102500	2001-05-27	41	A
USGS	01102500	2001-05-28	25	A
USGS	01102500	2001-05-29	16	A
USGS	01102500	2001-05-30	14	A
USGS	01102500	2001-05-31	11	A
USGS	01102500	2001-06-01	9.5	A
USGS	01102500	2001-06-02	57	A
USGS	01102500	2001-06-03	61	A
USGS	01102500	2001-06-04	34	A
USGS	01102500	2001-06-05	21	A
USGS	01102500	2001-06-06	16	A
USGS	01102500	2001-06-07	13	A
USGS	01102500	2001-06-08	11	A
USGS	01102500	2001-06-09	9.8	A
USGS	01102500	2001-06-10	8.6	A
USGS	01102500	2001-06-11	11	A
USGS	01102500	2001-06-12	29	A
USGS	01102500	2001-06-13	15	A
USGS	01102500	2001-06-14	11	A
USGS	01102500	2001-06-15	9.5	A
USGS	01102500	2001-06-16	8.2	A
USGS	01102500	2001-06-17	71	A
USGS	01102500	2001-06-18	184	A
USGS	01102500	2001-06-19	71	A
USGS	01102500	2001-06-20	60	A
USGS	01102500	2001-06-21	129	A
USGS	01102500	2001-06-22	61	A
USGS	01102500	2001-06-23	36	A
USGS	01102500	2001-06-24	74	A
USGS	01102500	2001-06-25	98	A
USGS	01102500	2001-06-26	52	A
USGS	01102500	2001-06-27	35	A
USGS	01102500	2001-06-28	30	A
USGS	01102500	2001-06-29	18	A
USGS	01102500	2001-06-30	62	A
USGS	01102500	2001-07-01	184	A
USGS	01102500	2001-07-02	168	A
USGS	01102500	2001-07-03	79	A
USGS	01102500	2001-07-04	49	A
USGS	01102500	2001-07-05	49	A
USGS	01102500	2001-07-06	49	A
USGS	01102500	2001-07-07	34	A
USGS	01102500	2001-07-08	30	A
USGS	01102500	2001-07-09	26	A
USGS	01102500	2001-07-10	24	A
USGS	01102500	2001-07-11	23	A
USGS	01102500	2001-07-12	21	A
USGS	01102500	2001-07-13	27	A
USGS	01102500	2001-07-14	19	A
USGS	01102500	2001-07-15	17	A
USGS	01102500	2001-07-16	15	A
USGS	01102500	2001-07-17	23	A
USGS	01102500	2001-07-18	20	A
USGS	01102500	2001-07-19	15	A
USGS	01102500	2001-07-20	13	A
USGS	01102500	2001-07-21	12	A
USGS	01102500	2001-07-22	11	A
USGS	01102500	2001-07-23	9.6	A
USGS	01102500	2001-07-24	8.9	A
USGS	01102500	2001-07-25	8.8	A
USGS	01102500	2001-07-26	15	A
USGS	01102500	2001-07-27	13	A
USGS	01102500	2001-07-28	9.5	A
USGS	01102500	2001-07-29	8.3	A
USGS	01102500	2001-07-30	7.9	A
USGS	01102500	2001-07-31	7.6	A
USGS	01102500	2001-08-01	7.5	A
USGS	01102500	2001-08-02	7.3	A
USGS	01102500	2001-08-03	25	A
USGS	01102500	2001-08-04	125	A
USGS	01102500	2001-08-05	55	A
USGS	01102500	2001-08-06	26	A
USGS	01102500	2001-08-07	18	A
USGS	01102500	2001-08-08	13	A
USGS	01102500	2001-08-09	11	A
USGS	01102500	2001-08-10	10	A
USGS	01102500	2001-08-11	25	A
USGS	01102500	2001-08-12	67	A
USGS	01102500	2001-08-13	72	A
USGS	01102500	2001-08-14	38	A
USGS	01102500	2001-08-15	31	A
USGS	01102500	2001-08-16	18	A
USGS	01102500	2001-08-17	11	A
USGS	01102500	2001-08-18	6.9	A
USGS	01102500	2001-08-19	9.1	A
USGS	01102500	2001-08-20	10	A
USGS	01102500	2001-08-21	11	A
USGS	01102500	2001-08-22	8.7	A
USGS	01102500	2001-08-23	7.9	A
USGS	01102500	2001-08-24	7.0	A
USGS	01102500	2001-08-25	6.3	A
USGS	01102500	2001-08-26	5.6	A
USGS	01102500	2001-08-27	5.7	A
USGS	01102500	2001-08-28	5.7	A
USGS	01102500	2001-08-29	5.4	A
USGS	01102500	2001-08-30	5.3	A
USGS	01102500	2001-08-31	5.6	A
USGS	01102500	2001-09-01	5.6	A
USGS	01102500	2001-09-02	5.4	A
USGS	01102500	2001-09-03	4.8	A
USGS	01102500	2001-09-04	9.2	A
USGS	01102500	2001-09-05	7.8	A
USGS	01102500	2001-09-06	5.5	A
USGS	01102500	2001-09-07	5.5	A
USGS	01102500	2001-09-08	5.3	A
USGS	01102500	2001-09-09	4.9	A
USGS	01102500	2001-09-10	4.5	A
USGS	01102500	2001-09-11	4.3	A
USGS	01102500	2001-09-12	4.0	A
USGS	01102500	2001-09-13	3.6	A
USGS	01102500	2001-09-14	4.6	A
USGS	01102500	2001-09-15	5.9	A
USGS	01102500	2001-09-16	5.4	A
USGS	01102500	2001-09-17	5.2	A
USGS	01102500	2001-09-18	5.0	A
USGS	01102500	2001-09-19	4.2	A
USGS	01102500	2001-09-20	3.4	A
USGS	01102500	2001-09-21	14	A
USGS	01102500	2001-09-22	14	A
USGS	01102500	2001-09-23	6.2	A
USGS	01102500	2001-09-24	13	A
USGS	01102500	2001-09-25	9.3	A
USGS	01102500	2001-09-26	6.6	A
USGS	01102500	2001-09-27	4.0	A
USGS	01102500	2001-09-28	4.2	A
USGS	01102500	2001-09-29	3.5	A
USGS	01102500	2001-09-30	2.8	A
USGS	01102500	2001-10-01	2.8	A
USGS	01102500	2001-10-02	2.8	A
USGS	01102500	2001-10-03	2.8	A
USGS	01102500	2001-10-04	2.7	A
USGS	01102500	2001-10-05	2.7	A
USGS	01102500	2001-10-06	2.7	A
USGS	01102500	2001-10-07	2.6	A
USGS	01102500	2001-10-08	2.5	A
USGS	01102500	2001-10-09	2.4	A
USGS	01102500	2001-10-10	2.3	A
USGS	01102500	2001-10-11	2.3	A
USGS	01102500	2001-10-12	2.6	A
USGS	01102500	2001-10-13	2.7	A
USGS	01102500	2001-10-14	2.6	A
USGS	01102500	2001-10-15	2.7	A
USGS	01102500	2001-10-16	6.1	A
USGS	01102500	2001-10-17	34	A
USGS	01102500	2001-10-18	9.4	A
USGS	01102500	2001-10-19	5.5	A
USGS	01102500	2001-10-20	4.4	A
USGS	01102500	2001-10-21	3.8	A
USGS	01102500	2001-10-22	3.3	A
USGS	01102500	2001-10-23	3.1	A
USGS	01102500	2001-10-24	3.4	A
USGS	01102500	2001-10-25	4.1	A
USGS	01102500	2001-10-26	3.3	A
USGS	01102500	2001-10-27	2.9	A
USGS	01102500	2001-10-28	2.8	A
